timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1628881200,Aug 13 2021 - 7:00pm,complete,N/A,Lorient,Monaco,Hakim Ben El Hadj,2,0.00,0.00,1.30,1.20,1,0,1,1,1,0,"31","",0,6,3,0,2,0,0,3,1,1,3,15,3,4,0,11,16,10,28,72,0.53,1.88,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,4.25,3.50,1.91,1.36,2.00,3.25,6.00,1.91,1.95,Stade Yves Allainmat - Le Moustoir (Lorient)
1628953200,Aug 14 2021 - 3:00pm,complete,N/A,Lille,Nice,Jérôme Brisard,2,0.00,0.00,1.90,2.20,0,4,4,3,0,3,"","1,5,45'4,64",8,7,3,0,1,0,2,1,1,0,11,10,2,7,9,3,8,8,62,38,1.25,1.30,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.83,3.40,4.30,1.36,2.10,3.55,7.00,2.00,1.83,Stade Pierre-Mauroy (Villeneuve d'Ascq)
1628967600,Aug 14 2021 - 7:00pm,complete,N/A,PSG,Strasbourg,Willy Delajod,2,0.00,0.00,2.80,1.50,4,2,6,3,3,0,"3,25,27,86","53,64",4,4,1,0,3,1,0,1,0,4,12,9,7,3,5,6,7,19,65,35,1.69,0.98,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.25,7.00,11.00,1.17,1.48,2.15,3.60,1.95,1.87,Parc des Princes (Paris)
1629025200,Aug 15 2021 - 11:00am,complete,N/A,Angers SCO,Olympique Lyonnais,Clément Turpin,2,0.00,0.00,1.44,1.20,3,0,3,1,1,0,"20,53,77","",6,4,1,0,4,1,0,1,2,3,15,9,8,4,7,5,12,16,42,58,1.89,1.09,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,4.50,3.72,1.83,1.29,1.80,2.80,5.25,1.77,2.10,Stade Raymond-Kopa (Angers)
1629032400,Aug 15 2021 - 1:00pm,complete,N/A,Brest,Rennes,Benoît Bastien,2,0.00,0.00,1.20,1.20,1,1,2,0,0,0,"90'1","84",6,11,2,0,3,0,2,0,1,2,11,8,5,4,6,4,8,16,41,59,1.33,1.22,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.45,3.40,2.20,1.30,1.83,2.90,5.25,1.71,2.15,Stade Francis-Le Blé (Brest)
1629032400,Aug 15 2021 - 1:00pm,complete,N/A,Clermont,Troyes,Romain Lissorgue,2,0.00,0.00,1.00,1.00,2,0,2,0,0,0,"53,65","",9,2,1,0,2,1,1,0,3,0,20,7,9,2,11,5,6,11,64,36,2.34,0.73,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.95,3.65,3.80,1.35,1.95,3.25,6.25,1.83,2.00,Stade Gabriel Montpied (Clermont-Ferrand)
1629032400,Aug 15 2021 - 1:00pm,complete,N/A,Nantes,Metz,Johan Hamel,2,0.00,0.00,1.70,1.09,2,0,2,1,1,0,"12,49","",6,6,2,0,0,0,0,2,0,0,13,11,8,6,5,5,17,10,36,64,1.72,1.40,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.15,3.25,3.75,1.48,2.30,4.05,8.25,2.10,1.77,Stade de la Beaujoire - Louis Fonteneau (Nantes)
1629032400,Aug 15 2021 - 1:00pm,complete,N/A,Reims,Montpellier,Jeremy Stinat,2,0.00,0.00,1.20,1.10,3,3,6,5,2,3,"7,26,82","5,38,43",8,7,2,0,1,0,1,1,1,0,21,15,10,6,11,9,12,11,57,43,2.52,1.65,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.55,3.30,2.90,1.37,2.00,3.30,6.25,1.83,2.00,Stade Auguste-Delaune II (Reims)
1629039600,Aug 15 2021 - 3:00pm,complete,N/A,Lens,Saint-Étienne,Amaury Delerue,2,0.00,0.00,1.90,0.56,2,2,4,2,1,1,"36,77","1,52",7,2,1,0,6,0,1,0,2,4,23,12,10,6,13,6,9,17,58,42,2.54,1.34,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.77,3.50,4.00,1.33,1.86,3.40,6.00,1.80,2.05,Stade Bollaert-Delelis (Lens)
1629053100,Aug 15 2021 - 6:45pm,complete,N/A,Olympique Marseille,Bordeaux,Ruddy Buquet,2,0.00,0.00,1.55,1.00,2,2,4,2,2,0,"34,41","51,57",3,4,2,1,2,0,0,3,1,1,11,9,4,3,7,6,6,11,68,32,1.32,0.99,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.54,4.30,6.50,1.29,1.80,3.00,5.75,1.95,1.87,Orange Vélodrome (Marseille)
1629486000,Aug 20 2021 - 7:00pm,complete,N/A,Brest,PSG,Eric Wattellier,3,1.00,3.00,1.20,2.00,2,4,6,3,1,2,"42,85","23,36,73,90",3,9,1,0,2,0,0,1,0,2,13,17,5,10,8,7,9,7,26,74,1.40,2.20,2.50,100,100,50,0,0,50,50,50,50,7.00,6.00,11.00,6.50,1.27,1.16,1.45,2.10,3.50,1.95,1.91,Stade Francis-Le Blé (Brest)
1629558000,Aug 21 2021 - 3:00pm,complete,N/A,Monaco,Lens,Jérémie Pignard,3,1.00,1.00,1.91,1.27,0,2,2,0,0,0,"","51,90'4",13,3,1,1,1,1,0,2,0,2,10,6,3,3,7,3,12,13,71,29,1.27,0.76,2.00,100,100,0,0,0,100,100,0,0,14.00,2.00,1.44,3.98,5.61,1.32,1.96,2.80,5.75,1.83,2.00,Stade Louis II (Monaco)
1629572400,Aug 21 2021 - 7:00pm,complete,N/A,Saint-Étienne,Lille,Mikael Lesage,3,1.00,1.00,0.64,1.18,1,1,2,1,0,1,"85","38",5,3,1,0,3,0,0,1,2,1,10,9,3,7,7,2,9,8,48,52,1.17,1.48,4.00,100,100,50,50,50,50,50,100,100,13.00,4.00,3.00,3.20,2.55,1.43,2.15,3.70,7.00,1.95,1.87,Stade Geoffroy-Guichard (Saint-Ètienne)
1629630000,Aug 22 2021 - 11:00am,complete,N/A,Olympique Lyonnais,Clermont,Thomas Léonard,3,1.00,3.00,1.70,0.73,3,3,6,4,3,1,"5,21,45'1","12,80,90'1",5,8,2,0,2,0,2,0,0,2,24,19,11,7,13,12,8,5,55,45,2.70,2.01,2.00,50,100,0,0,0,0,50,50,100,19.00,1.00,1.36,4.26,6.57,1.25,1.62,2.55,4.40,1.71,2.15,Groupama Stadium (Décines-Charpieu)
1629637200,Aug 22 2021 - 1:00pm,complete,N/A,Bordeaux,Angers SCO,Pierre Gaillouste,3,0.00,3.00,0.64,1.18,1,1,2,2,1,1,"10","38",3,3,2,0,0,0,0,2,0,0,15,6,6,5,9,1,21,6,53,47,1.80,0.94,2.00,0,100,0,0,0,0,0,100,100,9.00,4.00,3.00,3.15,2.55,1.44,2.20,3.75,7.25,1.95,1.87,Stade Matmut-Atlantique (Bordeaux)
1629637200,Aug 22 2021 - 1:00pm,complete,N/A,Metz,Reims,Florent Batta,3,1.00,1.00,0.70,1.09,1,1,2,2,1,1,"14","7",5,8,4,0,2,0,3,1,1,1,10,14,4,6,6,8,21,13,58,42,1.08,1.70,3.00,50,50,50,50,50,50,50,50,50,6.00,4.00,2.35,3.05,3.45,1.49,2.35,4.20,8.50,2.10,1.77,Stade Saint-Symphorien (Longeville-lès-Metz)
1629637200,Aug 22 2021 - 1:00pm,complete,N/A,Montpellier,Lorient,Bastien Dechepy,3,0.00,1.00,1.82,0.36,3,1,4,1,0,1,"50,58,83","21",5,1,0,0,4,2,0,0,0,6,32,6,13,5,19,1,9,12,57,43,3.35,0.92,3.50,100,100,50,50,50,50,50,100,100,10.00,3.00,2.25,3.40,3.30,1.28,1.77,2.75,4.85,1.65,2.25,Stade de la Mosson (Montpellier)
1629637200,Aug 22 2021 - 1:00pm,complete,N/A,Strasbourg,Troyes,Jérôme Brisard,3,0.00,0.00,1.82,1.00,1,1,2,1,0,1,"77","19",6,3,3,0,1,0,2,1,1,0,17,12,6,7,11,5,14,13,60,40,2.11,1.41,2.00,0,100,0,0,0,0,0,100,100,7.00,5.00,2.10,3.45,3.70,1.38,2.05,3.40,6.50,1.95,1.91,Stade de la Meinau (Strasbourg)
1629644400,Aug 22 2021 - 3:00pm,complete,N/A,Rennes,Nantes,Stéphanie Frappart,3,1.00,1.00,2.00,1.09,1,0,1,0,0,0,"58","",6,2,2,0,2,0,1,1,1,1,15,5,6,2,9,3,14,12,62,38,1.78,0.71,2.00,100,100,0,0,0,100,100,0,0,5.00,0.00,1.86,3.68,4.15,1.32,1.90,3.65,7.00,2.00,1.80,Roazhon Park (Rennes)
1630090800,Aug 27 2021 - 7:00pm,complete,N/A,Nantes,Olympique Lyonnais,Jérôme Brisard,4,3.00,0.00,1.70,1.20,0,1,1,1,0,1,"","35",6,6,2,0,1,1,1,1,1,1,19,12,6,5,13,7,8,12,36,64,2.08,1.42,2.50,0,100,50,0,0,0,100,50,100,10.00,7.00,4.75,3.95,1.74,1.27,1.74,2.75,4.85,1.77,2.10,Stade de la Beaujoire - Louis Fonteneau (Nantes)
1630162800,Aug 28 2021 - 3:00pm,complete,N/A,Nice,Bordeaux,Jérémie Pignard,4,1.00,1.00,1.64,1.00,4,0,4,3,3,0,"7,33,42,85","",3,0,3,0,2,0,1,2,1,1,12,12,7,5,5,7,20,10,43,57,1.43,1.37,2.00,50,50,50,50,0,50,50,50,50,8.00,3.00,1.65,3.90,5.75,1.31,1.87,3.05,5.75,1.91,1.91,Allianz Riviera (Nice)
1630177200,Aug 28 2021 - 7:00pm,complete,N/A,Olympique Marseille,Saint-Étienne,Benoît Millot,4,1.00,1.00,1.55,0.56,3,1,4,2,1,1,"23,51,68","32",5,4,1,0,3,0,0,1,1,2,15,10,6,6,9,4,11,18,64,36,1.52,1.26,4.00,100,100,100,100,0,100,100,100,100,5.00,10.00,1.71,3.85,5.00,1.30,1.83,3.00,5.50,1.83,2.00,Orange Vélodrome (Marseille)
1630234800,Aug 29 2021 - 11:00am,complete,N/A,Troyes,Monaco,Johan Hamel,4,0.00,0.00,0.91,1.20,1,2,3,1,0,1,"51","40,58",5,3,1,0,2,0,0,1,1,1,15,9,5,6,10,3,11,13,49,51,1.68,1.28,2.00,50,50,50,0,0,50,100,0,0,15.00,3.00,4.40,3.75,1.83,1.32,1.91,3.10,5.75,1.87,1.95,Stade de l'Aube (Troyes)
1630242000,Aug 29 2021 - 1:00pm,complete,N/A,Angers SCO,Rennes,Antony Gautier,4,3.00,1.00,1.44,1.20,2,0,2,0,0,0,"57,88","",3,1,1,0,1,1,0,1,2,0,14,8,5,3,9,5,14,11,53,47,1.72,1.06,2.50,50,100,50,0,0,0,50,100,100,17.00,4.00,2.90,3.20,2.60,1.41,2.10,3.50,6.75,1.87,1.95,Stade Raymond-Kopa (Angers)
1630242000,Aug 29 2021 - 1:00pm,complete,N/A,Clermont,Metz,Hakim Ben El Hadj,4,3.00,0.00,1.00,1.09,2,2,4,3,1,2,"35,58","10,29",6,3,1,0,2,0,1,0,1,1,16,15,6,6,10,9,9,16,60,40,1.87,1.60,2.00,0,100,0,0,0,0,50,50,100,15.00,1.00,1.62,3.75,6.00,1.38,2.10,3.55,7.00,2.10,1.77,Stade Gabriel Montpied (Clermont-Ferrand)
1630242000,Aug 29 2021 - 1:00pm,complete,N/A,Lens,Lorient,Willy Delajod,4,1.00,0.50,1.90,0.36,2,2,4,3,1,2,"24,70","27,35",8,4,2,0,4,0,1,1,3,1,20,15,10,3,10,12,10,10,54,46,2.31,1.36,3.50,100,100,75,75,0,50,75,100,100,9.50,5.50,1.62,3.95,5.50,1.29,1.80,2.90,5.25,1.83,2.00,Stade Bollaert-Delelis (Lens)
1630242000,Aug 29 2021 - 1:00pm,complete,N/A,Strasbourg,Brest,Romain Lissorgue,4,0.50,1.00,1.82,1.18,3,1,4,3,2,1,"24,42,84","26",1,9,1,0,1,0,0,1,0,1,12,13,7,8,5,5,12,11,49,51,1.55,1.76,2.00,75,100,0,0,0,0,75,25,100,9.50,3.50,1.95,3.60,3.90,1.27,1.77,2.80,4.90,1.69,2.20,Stade de la Meinau (Strasbourg)
1630249200,Aug 29 2021 - 3:00pm,complete,N/A,Lille,Montpellier,Amaury Delerue,4,0.00,1.00,1.90,1.10,2,1,3,2,1,1,"45'1,56","45'4",3,4,3,0,6,1,3,0,3,4,18,7,7,3,11,4,15,19,45,55,1.94,0.96,5.00,50,100,100,100,50,100,100,0,100,15.00,4.00,1.44,3.98,6.58,1.29,1.89,3.20,5.25,1.87,1.95,Stade Pierre-Mauroy (Villeneuve d'Ascq)
1630262700,Aug 29 2021 - 6:45pm,complete,N/A,Reims,PSG,François Letexier,4,1.00,3.00,1.20,2.00,0,2,2,1,0,1,"","16,63",3,3,1,0,3,0,0,1,1,2,13,13,5,4,8,9,15,11,33,67,1.45,1.51,5.25,100,100,100,75,75,100,100,25,75,13.00,5.00,17.00,8.25,1.17,1.14,1.41,1.95,3.20,2.05,1.80,Stade Auguste-Delaune II (Reims)
1631300400,Sep 10 2021 - 7:00pm,complete,N/A,Lorient,Lille,Clément Turpin,5,3.00,1.00,1.30,1.18,2,1,3,2,1,1,"7,87","25",2,5,2,0,2,0,1,1,1,1,15,10,8,4,7,6,12,11,44,56,1.75,1.21,2.50,50,50,25,25,25,25,100,25,50,4.00,5.50,3.60,3.35,2.15,1.40,2.10,3.60,6.75,1.91,1.91,Stade Yves Allainmat - Le Moustoir (Lorient)
1631372400,Sep 11 2021 - 3:00pm,complete,N/A,PSG,Clermont,Mikael Lesage,5,3.00,2.00,2.80,0.73,4,0,4,2,2,0,"20,31,55,65","",4,4,0,0,1,0,0,0,1,0,14,15,7,4,7,11,14,9,52,48,1.58,1.54,5.00,75,100,75,75,75,75,75,100,100,13.00,2.00,1.35,5.75,8.25,1.20,1.54,2.30,3.90,1.87,1.95,Parc des Princes (Paris)
1631386800,Sep 11 2021 - 7:00pm,complete,N/A,Monaco,Olympique Marseille,Stéphanie Frappart,5,0.50,3.00,1.91,2.22,0,2,2,1,0,1,"","37,60",3,2,4,0,1,0,1,3,1,0,8,15,0,6,8,9,18,7,51,49,0.99,1.65,3.50,75,100,50,50,50,75,75,75,75,20.00,2.50,2.05,3.60,3.50,1.36,1.91,3.40,6.00,1.87,1.95,Stade Louis II (Monaco)
1631444400,Sep 12 2021 - 11:00am,complete,N/A,Montpellier,Saint-Étienne,Benoît Bastien,5,1.50,0.50,1.82,0.56,2,0,2,1,1,0,"32,62","",7,6,1,0,4,0,1,0,0,4,16,15,8,3,8,12,15,18,42,58,1.88,1.47,4.25,100,100,100,100,25,75,100,100,100,8.50,4.50,2.30,3.66,3.05,1.28,1.74,2.90,4.85,1.65,2.25,Stade de la Mosson (Montpellier)
1631451600,Sep 12 2021 - 1:00pm,complete,N/A,Bordeaux,Lens,Luis Miguel Branco Godinho,5,0.50,2.00,0.64,1.27,2,3,5,2,0,2,"60,88","39,43,90'6",2,7,3,0,2,0,0,3,0,2,10,14,4,5,6,9,5,12,55,45,1.18,1.47,2.00,50,100,0,0,0,50,50,50,50,10.00,4.00,3.20,3.50,2.25,1.35,1.95,3.25,6.00,1.83,2.00,Stade Matmut-Atlantique (Bordeaux)
1631451600,Sep 12 2021 - 1:00pm,complete,N/A,Brest,Angers SCO,Jeremy Stinat,5,0.50,2.00,1.20,1.18,1,1,2,0,0,0,"62","78",5,3,2,0,2,0,2,0,1,1,14,9,8,3,6,6,15,8,49,51,1.75,1.04,3.00,75,100,25,25,25,50,50,75,75,8.00,3.00,2.75,3.20,2.70,1.35,1.95,3.15,6.00,1.77,2.10,Stade Francis-Le Blé (Brest)
1631451600,Sep 12 2021 - 1:00pm,complete,15269,Metz,Troyes,Pierre Gaillouste,5,1.00,0.50,0.70,1.00,0,2,2,0,0,0,"","50,84",2,1,2,0,1,0,1,1,0,1,16,11,3,6,13,5,13,12,63,37,1.53,1.26,3.00,75,100,25,25,25,50,75,50,75,7.00,5.50,2.65,3.15,2.90,1.43,2.20,3.75,7.25,1.95,1.87,Stade Saint-Symphorien (Longeville-lès-Metz)
1631451600,Sep 12 2021 - 1:00pm,complete,24486,Rennes,Reims,Thomas Léonard,5,2.00,1.00,2.00,1.09,0,2,2,1,0,1,"","26,67",4,6,1,0,2,0,0,1,0,2,11,7,2,4,9,3,14,11,64,36,1.24,1.03,1.25,50,50,0,0,0,50,50,0,25,9.50,2.50,1.77,3.50,5.25,1.43,2.20,3.85,7.50,2.10,1.74,Roazhon Park (Rennes)
1631458800,Sep 12 2021 - 3:00pm,complete,N/A,Nantes,Nice,Benoît Millot,5,1.50,3.00,1.70,2.20,0,2,2,0,0,0,"","75,80",8,3,2,0,3,0,1,1,1,2,18,11,7,4,11,7,6,14,51,49,2.13,1.16,2.75,0,75,50,50,0,50,100,0,75,13.00,3.00,3.25,3.25,2.23,1.36,2.08,3.95,7.75,2.05,1.80,Stade de la Beaujoire - Louis Fonteneau (Nantes)
1631472300,Sep 12 2021 - 6:45pm,complete,N/A,Olympique Lyonnais,Strasbourg,Ruddy Buquet,5,1.00,0.00,1.70,1.50,3,1,4,1,1,0,"8,64,87","90'7",4,6,2,0,1,0,1,1,0,1,15,14,8,6,7,8,8,11,59,41,1.88,1.68,5.00,100,100,75,75,75,75,100,75,100,11.00,5.50,1.53,4.45,6.50,1.21,1.61,2.45,4.15,1.74,2.10,Groupama Stadium (Décines-Charpieu)
1631905200,Sep 17 2021 - 7:00pm,complete,N/A,Strasbourg,Metz,Eric Wattellier,6,1.33,0.50,1.82,1.09,3,0,3,3,3,0,"6,26,40","",3,7,2,0,4,0,2,0,2,2,12,18,7,7,5,11,17,7,46,54,1.53,2.06,2.84,59,100,42,42,0,42,84,17,100,8.50,3.00,1.91,3.45,4.35,1.41,2.15,3.65,7.00,2.00,1.80,Stade de la Meinau (Strasbourg)
1631977200,Sep 18 2021 - 3:00pm,complete,N/A,Lens,Lille,Benoît Millot,6,1.00,0.67,1.90,1.18,1,0,1,0,0,0,"74","",4,3,2,0,2,0,0,2,1,1,13,10,6,3,7,7,11,9,47,53,1.56,1.10,3.84,100,100,84,67,17,84,100,42,100,11.83,3.83,2.55,3.20,2.95,1.38,2.05,3.40,6.50,1.83,2.00,Stade Bollaert-Delelis (Lens)
1631991600,Sep 18 2021 - 7:00pm,complete,N/A,Saint-Étienne,Bordeaux,Antony Gautier,6,1.00,0.50,0.64,1.00,1,2,3,1,0,1,"73","7,80",7,2,1,0,4,0,1,0,1,3,13,13,4,4,9,9,12,11,55,45,1.58,1.40,3.00,75,100,50,50,0,50,75,50,100,8.50,3.50,1.95,3.30,3.75,1.35,2.05,2.90,5.25,1.74,2.10,Stade Geoffroy-Guichard (Saint-Ètienne)
1632049200,Sep 19 2021 - 11:00am,complete,N/A,Nice,Monaco,François Letexier,6,2.00,1.50,1.64,1.20,2,2,4,1,0,1,"51,73","39,77",5,2,2,0,3,0,0,2,0,3,13,9,5,4,8,5,13,9,49,51,1.44,1.09,2.00,25,50,50,25,0,25,75,25,50,8.00,4.00,2.90,3.35,2.50,1.34,1.95,3.15,6.00,1.80,2.05,Allianz Riviera (Nice)
1632056400,Sep 19 2021 - 1:00pm,complete,9046,Angers SCO,Nantes,Amaury Delerue,6,3.00,0.50,1.44,1.09,1,4,5,4,1,3,"10","3,6,23,79",10,5,2,0,2,0,2,0,2,0,11,10,7,6,4,4,10,15,66,34,1.59,1.38,2.00,25,75,25,0,0,25,50,50,75,6.50,2.00,2.10,3.15,3.95,1.51,2.40,4.25,8.50,2.10,1.74,Stade Raymond-Kopa (Angers)
1632056400,Sep 19 2021 - 1:00pm,complete,11224,Clermont,Brest,Bastien Dechepy,6,2.00,0.50,1.00,1.18,1,1,2,0,0,0,"65","52",3,5,1,1,1,0,1,1,1,0,8,7,5,3,3,4,8,15,58,42,1.12,0.99,3.00,75,100,50,50,0,50,75,25,100,14.00,2.00,1.80,3.80,4.45,1.30,1.80,2.95,5.25,1.80,2.05,Stade Gabriel Montpied (Clermont-Ferrand)
1632056400,Sep 19 2021 - 1:00pm,complete,9443,Reims,Lorient,Hakim Ben El Hadj,6,0.50,0.67,1.20,0.36,0,0,0,0,0,0,"","",5,6,2,0,3,0,1,1,0,3,13,7,5,4,8,3,12,14,43,57,1.56,0.96,3.67,75,100,59,59,25,42,84,34,100,8.50,5.83,2.25,3.40,3.35,1.43,2.15,3.75,7.25,2.00,1.83,Stade Auguste-Delaune II (Reims)
1632056400,Sep 19 2021 - 1:00pm,complete,7405,Troyes,Montpellier,Florent Batta,6,0.00,0.50,0.91,1.10,1,1,2,1,1,0,"37","87",1,6,4,0,3,1,1,3,1,3,9,7,4,3,5,4,16,13,42,58,1.06,1.05,3.75,100,100,100,25,25,75,100,25,75,12.50,5.00,2.35,3.45,3.00,1.25,1.67,2.50,4.20,1.56,2.45,Stade de l'Aube (Troyes)
